smiles,mol,tpsa,mol_w,qed,HBA,HBD,logP,MR
CCS(=O)(=O)Nc1ccc2NC(=O)\C(c2c1)=C(/Nc1ccc(CN2CCCCC2)cc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000029143442B10>,90.54,516.2195118840009,0.35051435987984336,5,3,5.3666000000000045,150.60389999999973
COc1ccc(cc1O)[C@@H]1CC(=O)c2c(O)cc(O)cc2O1,<rdkit.Chem.rdchem.Mol object at 0x0000029143442B70>,96.22000000000001,302.0790381680004,0.7885404127535282,6,3,2.5185000000000004,76.74690000000001
COc1ccc(cc1O)[C@@H]1CC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc2O1,<rdkit.Chem.rdchem.Mol object at 0x0000029143442BD0>,234.28999999999996,610.1897703880009,0.18471660959332944,15,8,-1.1566000000000003,140.6989
COc1ccc(cc1O)[C@@H]1CC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc2O1,<rdkit.Chem.rdchem.Mol object at 0x0000029143442C30>,234.28999999999996,610.1897703880009,0.18471660959332944,15,8,-1.1566000000000003,140.6989
COc1ccc(cc1O)[C@@H]1CC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc2O1,<rdkit.Chem.rdchem.Mol object at 0x0000029143442C90>,234.28999999999996,610.1897703880009,0.18471660959332944,15,8,-1.1566000000000003,140.6989
CC1(C)S[C@@H]2C(N3C(=O)[C@H](NC3(C)C)c3ccccc3)C(=O)N2[C@H]1C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x0000029143442CF0>,89.95000000000002,389.1409272160006,0.7600947539567586,6,2,1.4111,100.75950000000006
Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,<rdkit.Chem.rdchem.Mol object at 0x0000029143442D50>,40.46,403.84989551200016,0.550692990866757,2,2,6.609000000000001,89.07959999999999
C[N+](C)(C)CCCCCC[N+](C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000029143442DB0>,0.0,202.23980180017998,0.43722552556116134,0,0,1.9591999999999998,64.26680000000006
C[N+](C)(C)CCCCCC[N+](C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000029143442E10>,0.0,202.23980180017998,0.43722552556116134,0,0,1.9591999999999998,64.26680000000006
C[N+](C)(C)CCCCCC[N+](C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000029143442E70>,0.0,202.23980180017998,0.43722552556116134,0,0,1.9591999999999998,64.26680000000006
CC(=O)NCCCCCCNC(C)=O,<rdkit.Chem.rdchem.Mol object at 0x0000029143442ED0>,58.2,200.15247788,0.5976757373489664,2,2,0.819,55.835400000000035
CCCCCCOC(=O)CCC(=O)CN,<rdkit.Chem.rdchem.Mol object at 0x0000029143442F30>,69.39,215.152143532,0.46621945601390585,4,1,1.4179,58.396400000000035
OP(O)(=O)O[C@H]1[C@H](OP(O)(O)=O)[C@@H](OP(O)(O)=O)[C@H](OP(O)(O)=O)[C@H](OP(O)(O)=O)[C@@H]1OP(O)(O)=O,<rdkit.Chem.rdchem.Mol object at 0x0000029143442F90>,400.56000000000006,659.8613712360005,0.09201925410065975,24,12,-3.132600000000001,101.50259999999996
CCC(C(CC)c1ccc(O)cc1)c1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000029143443030>,40.46,270.1619799440004,0.8200551330488967,2,2,4.785200000000005,82.27760000000004
CC[C@@H]([C@@H](CC)c1ccc(O)cc1)c1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000029143443090>,40.46,270.1619799440004,0.8200551330488967,2,2,4.785200000000005,82.27760000000004
CC[C@@H]([C@@H](CC)c1ccc(O)cc1)c1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291434430F0>,40.46,270.1619799440004,0.8200551330488967,2,2,4.785200000000005,82.27760000000004
CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,<rdkit.Chem.rdchem.Mol object at 0x0000029143443150>,32.5,339.3613484400013,0.5586112708639186,3,1,4.711700000000004,107.21740000000008
CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,<rdkit.Chem.rdchem.Mol object at 0x00000291434431B0>,32.5,339.3613484400013,0.5586112708639186,3,1,4.711700000000004,107.21740000000008
CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,<rdkit.Chem.rdchem.Mol object at 0x0000029143443210>,32.5,339.3613484400013,0.5586112708639186,3,1,4.711700000000004,107.21740000000008
OCC(O)C(O)C(O)C(O)C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x0000029143443270>,138.45000000000002,196.05830272400001,0.2680535124390779,7,6,-3.4930999999999996,38.7488
OC(CNCCCCCCNCC(O)c1ccc(O)c(O)c1)c1ccc(O)c(O)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291434432D0>,145.44,420.22603674400085,0.1814421519653428,8,8,2.015600000000001,113.67020000000002
CC(CNC1CCCCC1)OC(=O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000029143443330>,38.33,261.17287897600016,0.8274314065508214,3,1,3.154200000000002,76.19520000000004
CC(O)CC(C)(C)O,<rdkit.Chem.rdchem.Mol object at 0x0000029143443390>,40.46,118.099379688,0.5548951576761242,2,2,0.5282,32.59559999999998
CCCCCCc1ccc(O)cc1O,<rdkit.Chem.rdchem.Mol object at 0x00000291434433F0>,40.46,194.130679816,0.7064082483225956,2,2,3.2206000000000023,57.617600000000046
Oc1ccc(CC2NCCc3cc(O)c(O)cc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000029143443450>,72.72,271.1208434040004,0.6320510540100068,4,4,2.2329,76.03010000000003
OC(=O)CNC(=O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000291434434B0>,66.4,179.058243148,0.7096286993577654,3,2,0.5009999999999994,46.411000000000016
NCCc1c[nH]cn1,<rdkit.Chem.rdchem.Mol object at 0x0000029143443510>,54.7,111.07964728799999,0.560081635014732,2,2,-0.08910000000000035,31.346099999999996
NCCc1c[nH]cn1,<rdkit.Chem.rdchem.Mol object at 0x0000029143443570>,54.7,111.07964728799999,0.560081635014732,2,2,-0.08910000000000035,31.346099999999996
NCCc1c[nH]cn1,<rdkit.Chem.rdchem.Mol object at 0x00000291434435D0>,54.7,111.07964728799999,0.560081635014732,2,2,-0.08910000000000035,31.346099999999996
NCCc1c[nH]cn1,<rdkit.Chem.rdchem.Mol object at 0x0000029143443630>,54.7,111.07964728799999,0.560081635014732,2,2,-0.08910000000000035,31.346099999999996
NCCc1c[nH]cn1,<rdkit.Chem.rdchem.Mol object at 0x0000029143443690>,54.7,111.07964728799999,0.560081635014732,2,2,-0.08910000000000035,31.346099999999996
NCCc1c[nH]cn1,<rdkit.Chem.rdchem.Mol object at 0x00000291434436F0>,54.7,111.07964728799999,0.560081635014732,2,2,-0.08910000000000035,31.346099999999996
Cc1cc(C)n(c1)S(=O)(=O)c1c(C)cc(C)cc1C,<rdkit.Chem.rdchem.Mol object at 0x0000029143443750>,39.07,277.11364984800053,0.844814103962669,3,0,3.2672000000000025,77.14280000000004
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000291434437B0>,99.51,573.1942956880008,0.1931174708760313,7,2,6.676580000000005,159.41739999999967
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000029143443810>,99.51,573.1942956880008,0.1931174708760313,7,2,6.676580000000005,159.41739999999967
CCn1c2ccccc2c2cc(CNCc3ccccc3OC)ccc12,<rdkit.Chem.rdchem.Mol object at 0x0000029143443870>,26.19,344.18886338800064,0.5257303923387429,3,1,5.112800000000004,108.65570000000004
COc1ccc(cc1)S(=O)(=O)N(C(C)=O)c1ccccc1\C=C\c1cc[n+]([O-])cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291434438D0>,90.62,424.10929274000057,0.44756418880689397,5,0,3.240800000000002,114.11180000000004
CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000029143443930>,49.769999999999996,275.15214353200054,0.85588008409094,4,1,1.8884,75.08880000000005
CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000029143443990>,49.769999999999996,275.15214353200054,0.85588008409094,4,1,1.8884,75.08880000000005
C[N+]1(C)C2CC[C@H]1C[C@H](C2)OC(=O)C(O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000291434439F0>,46.53,290.1750700480907,0.6842552472702659,3,1,2.033,79.43420000000005
CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000029143443A50>,55.92,314.1651740600906,0.3319037898661971,2,2,4.131800000000002,101.58380000000005
CN1CCCN(CC1)C(c1ccccc1)c1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000029143443AB0>,6.48,314.15497641600064,0.8424641571336473,2,0,4.066900000000003,93.42400000000005
COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@H]1[C@H]2c3cc4OCOc4cc3CCN3CCC[C@]23C=C1OC,<rdkit.Chem.rdchem.Mol object at 0x0000029143443B10>,123.99000000000002,545.262481828001,0.4476247910169288,10,2,2.5807,139.25159999999994
OC(=O)Cc1cccnc1C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x0000029143443B70>,87.49000000000001,181.037507704,0.7044761169771317,5,2,0.4069,42.536100000000005
CC1CC(CC(C)(C)C1)OC(=O)c1ccccc1O,<rdkit.Chem.rdchem.Mol object at 0x0000029143443BD0>,46.53,262.1568945640002,0.8253037253105497,3,1,3.763800000000004,74.10630000000005
COc1ccc(CCN)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x0000029143443C30>,44.480000000000004,181.11027872,0.7588211284304427,3,1,1.205,52.30440000000003
Oc1ccc(cc1CC=C)-c1cc(CC=C)ccc1O,<rdkit.Chem.rdchem.Mol object at 0x0000029143443C90>,40.46,266.1306798160003,0.7953121917968514,2,2,4.2218000000000035,83.00960000000003
CN(C)CCc1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000029143443CF0>,23.47,165.1153641,0.7332689330461987,2,1,1.4963,50.36480000000004
CN(C)CCc1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000029143443D50>,23.47,165.1153641,0.7332689330461987,2,1,1.4963,50.36480000000004
CCC(C)(C)C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x0000029143443DB0>,37.3,116.083729624,0.5933232651460841,2,1,1.5072,31.70779999999998
CCC(C)(C)C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x0000029143443E10>,37.3,116.083729624,0.5933232651460841,2,1,1.5072,31.70779999999998
CN1c2cc3ccccc3cc2C(=O)N(C)c2c(C)nc(Nc3cnn(c3)C3CCNCC3)nc12,<rdkit.Chem.rdchem.Mol object at 0x0000029143443E70>,91.21000000000001,468.2386075160009,0.4664932762207002,8,2,4.160720000000002,138.16389999999993
CC(CCCCC(=O)Nc1ccc(cc1)C(F)(F)F)NCCc1c[nH]cn1,<rdkit.Chem.rdchem.Mol object at 0x0000029143443ED0>,69.81,382.1980460800008,0.5408864823214709,3,3,4.148200000000002,98.29810000000003
CC(CCCCC(=O)Nc1ccc(cc1)C(F)(F)F)NCCc1c[nH]cn1,<rdkit.Chem.rdchem.Mol object at 0x0000029143443F30>,69.81,382.1980460800008,0.5408864823214709,3,3,4.148200000000002,98.29810000000003
C\C=C1/[C@@H]2Cc3[nH]c(=O)ccc3[C@@]1(N)CC(C)=C2,<rdkit.Chem.rdchem.Mol object at 0x0000029143443F90>,58.879999999999995,242.141913196,0.6835351502151038,2,2,1.9975,72.25310000000003
C\C=C1/[C@@H]2Cc3[nH]c(=O)ccc3[C@@]1(N)CC(C)=C2,<rdkit.Chem.rdchem.Mol object at 0x0000029143444030>,58.879999999999995,242.141913196,0.6835351502151038,2,2,1.9975,72.25310000000003
C\C=C1/[C@@H]2Cc3[nH]c(=O)ccc3[C@@]1(N)CC(C)=C2,<rdkit.Chem.rdchem.Mol object at 0x0000029143444090>,58.879999999999995,242.141913196,0.6835351502151038,2,2,1.9975,72.25310000000003
CC(=O)N[C@@H]1C[C@H](O)[C@@H](CO)O[C@H]1O[C@H]1[C@H](O)[C@@H](O)[C@H](O)O[C@@H]1C(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434440F0>,195.23999999999998,381.12711055600056,0.24422021603007255,11,7,-4.131899999999993,79.37750000000003
CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,<rdkit.Chem.rdchem.Mol object at 0x0000029143444150>,52.57,356.15584900800064,0.634506807646777,5,2,3.660700000000002,107.80150000000008
NNc1nncc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x00000291434441B0>,63.83,160.074896256,0.480554166108739,4,2,0.9153999999999998,47.34810000000002
NNc1nncc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000029143444210>,63.83,160.074896256,0.480554166108739,4,2,0.9153999999999998,47.34810000000002
NNc1nncc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000029143444270>,63.83,160.074896256,0.480554166108739,4,2,0.9153999999999998,47.34810000000002
NNc1nncc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x00000291434442D0>,63.83,160.074896256,0.480554166108739,4,2,0.9153999999999998,47.34810000000002
COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]1N(C)CCc2cc3OCOc3cc12,<rdkit.Chem.rdchem.Mol object at 0x0000029143444330>,66.46000000000001,383.1368873920005,0.7552624658661525,7,0,2.8732000000000015,99.34250000000004
CN1CCc2cc3OCOc3cc2C1O,<rdkit.Chem.rdchem.Mol object at 0x0000029143444390>,41.93000000000001,207.089543276,0.6858182664036843,4,1,0.8940999999999999,53.85880000000003
CN1CCc2cc3OCOc3cc2C1O,<rdkit.Chem.rdchem.Mol object at 0x00000291434443F0>,41.93000000000001,207.089543276,0.6858182664036843,4,1,0.8940999999999999,53.85880000000003
NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x0000029143444450>,118.35999999999999,296.96447541600025,0.6544582690300506,5,3,-0.35129999999999945,61.63640000000001
NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x00000291434444B0>,118.35999999999999,296.96447541600025,0.6544582690300506,5,3,-0.35129999999999945,61.63640000000001
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,<rdkit.Chem.rdchem.Mol object at 0x0000029143444510>,94.83,362.20932406000077,0.6960164410604959,5,3,1.7815999999999996,95.14240000000004
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,<rdkit.Chem.rdchem.Mol object at 0x0000029143444570>,94.83,362.20932406000077,0.6960164410604959,5,3,1.7815999999999996,95.14240000000004
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,<rdkit.Chem.rdchem.Mol object at 0x00000291434445D0>,94.83,362.20932406000077,0.6960164410604959,5,3,1.7815999999999996,95.14240000000004
CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3[C@@H](O)C[C@]12C,<rdkit.Chem.rdchem.Mol object at 0x0000029143444630>,100.90000000000002,404.2198887440009,0.7005234282178955,6,2,2.3524000000000003,104.68960000000006
CCCC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)C(=O)CO,<rdkit.Chem.rdchem.Mol object at 0x0000029143444690>,100.90000000000002,432.2511888720009,0.6475279981236738,6,2,3.1326000000000023,113.92360000000008
CCCC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)C(=O)CO,<rdkit.Chem.rdchem.Mol object at 0x00000291434446F0>,100.90000000000002,432.2511888720009,0.6475279981236738,6,2,3.1326000000000023,113.92360000000008
C[C@]12C[C@H](O)C3C(CCC4=CC(=O)CC[C@]34C)C1CC[C@]2(O)C(=O)COC(=O)CCC(O)=O,<rdkit.Chem.rdchem.Mol object at 0x0000029143444750>,138.20000000000002,462.2253680480008,0.5108373230056191,8,3,2.1973,115.88540000000008
CC12C[C@H](O)C3C(CCC4=CC(=O)CCC34C)C1CC[C@]2(O)C(=O)COP(O)(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434447B0>,141.36,442.17565458200073,0.4839209730150783,8,4,1.8986,106.05270000000004
CCCCC(=O)O[C@@]1(CCC2C3CCC4=CC(=O)CC[C@]4(C)C3[C@@H](O)C[C@]12C)C(=O)CO,<rdkit.Chem.rdchem.Mol object at 0x0000029143444810>,100.90000000000002,446.26683893600097,0.6056137866355813,6,2,3.5227000000000026,118.54060000000007
NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x0000029143444870>,118.35999999999999,330.9908323960002,0.6699841555806898,5,3,0.014100000000000501,61.6284
CC[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,<rdkit.Chem.rdchem.Mol object at 0x00000291434448D0>,45.59,326.1994280720007,0.9352397721690103,4,1,3.3972000000000024,95.12080000000006
Oc1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000029143444930>,40.46,110.036779432,0.49072766890152064,2,2,1.0977999999999999,29.771599999999996
Oc1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000029143444990>,40.46,110.036779432,0.49072766890152064,2,2,1.0977999999999999,29.771599999999996
CC(N)Cc1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291434449F0>,46.25,151.099714036,0.6684959137911127,2,2,1.2819,45.46020000000002
CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,<rdkit.Chem.rdchem.Mol object at 0x0000029143444A50>,48.39,335.1764401320007,0.7317801043771165,4,2,3.783000000000002,98.27150000000005
CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,<rdkit.Chem.rdchem.Mol object at 0x0000029143444AB0>,48.39,335.1764401320007,0.7317801043771165,4,2,3.783000000000002,98.27150000000005
Oc1nccc2c(cccc12)S(=O)(=O)N1CCCNCC1,<rdkit.Chem.rdchem.Mol object at 0x0000029143444B10>,82.53,307.0990624040005,0.8620863798782131,5,2,0.9243999999999994,79.65330000000004
CC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@]12C,<rdkit.Chem.rdchem.Mol object at 0x0000029143444B70>,54.37,330.2194948200008,0.7945777931739687,3,1,3.8384000000000027,92.34080000000006
CC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,<rdkit.Chem.rdchem.Mol object at 0x0000029143444BD0>,60.440000000000005,372.23005950400085,0.6737948850189037,4,0,4.409200000000004,101.88800000000006
CC(O)COC[C@H]1O[C@@H]2O[C@@H]3[C@@H](COCC(C)O)O[C@H](O[C@@H]4[C@@H](COCC(C)O)O[C@H](O[C@@H]5[C@@H](COCC(C)O)O[C@H](O[C@@H]6[C@@H](COCC(C)O)O[C@H](O[C@@H]7[C@@H](COCC(C)O)O[C@H](O[C@@H]8[C@@H](COCC(C)O)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,<rdkit.Chem.rdchem.Mol object at 0x0000029143444C30>,618.6600000000003,1540.6628176240024,0.034583310155756546,42,21,-12.394900000000039,336.3318
NC(=N)c1ccc(cc1)\C=C\c1ccc(cc1O)C(N)=N,<rdkit.Chem.rdchem.Mol object at 0x0000029143444C90>,119.97,280.13241113200047,0.3349438148628667,3,5,2.1307400000000007,85.50900000000001
Nc1c2C(O)CCCc2nc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000029143444CF0>,59.14,214.110613068,0.7063208414516735,3,2,2.1867,64.05320000000002
Cc1cccc(C(O)=O)c1O,<rdkit.Chem.rdchem.Mol object at 0x0000029143444D50>,57.53,152.047344116,0.639001665426546,3,2,1.39882,39.80310000000001
NC(=O)NO,<rdkit.Chem.rdchem.Mol object at 0x0000029143444DB0>,75.35000000000001,76.027277368,0.25664360627911675,2,3,-0.9561000000000002,14.5056
NC(=O)NO,<rdkit.Chem.rdchem.Mol object at 0x0000029143444E10>,75.35000000000001,76.027277368,0.25664360627911675,2,3,-0.9561000000000002,14.5056
NC(=O)NO,<rdkit.Chem.rdchem.Mol object at 0x0000029143444E70>,75.35000000000001,76.027277368,0.25664360627911675,2,3,-0.9561000000000002,14.5056
OCCOCCN1CCN(CC1)C(c1ccccc1)c1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000029143444ED0>,35.940000000000005,374.17610578400075,0.7202924631983652,4,1,3.055900000000001,105.65480000000005
OCCOCCN1CCN(CC1)C(c1ccccc1)c1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000029143444F30>,35.940000000000005,374.17610578400075,0.7202924631983652,4,1,3.055900000000001,105.65480000000005
CN[C@H]1C[C@@H](N)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H]3OC4(O[C@@H]3[C@@H]2O)O[C@H](C(N)CO)[C@H](O)[C@H](O)[C@H]4O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000029143444F90>,272.06,527.2326382440009,0.15299448764380383,16,11,-7.2705999999999955,114.51190000000003
Cc1cc(=O)oc2cc(O)ccc12,<rdkit.Chem.rdchem.Mol object at 0x0000029143445030>,50.44,176.047344116,0.6225239946244197,3,1,1.8070199999999998,48.885800000000025
Cc1cc(=O)oc2cc(O)ccc12,<rdkit.Chem.rdchem.Mol object at 0x0000029143445090>,50.44,176.047344116,0.6225239946244197,3,1,1.8070199999999998,48.885800000000025
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,<rdkit.Chem.rdchem.Mol object at 0x00000291434450F0>,77.76,392.29265976000113,0.659162096020487,4,3,4.477900000000004,108.64740000000008
CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@H](CO)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000029143445150>,49.769999999999996,289.16779359600065,0.8605899449393155,4,1,1.9309,79.95580000000005
CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@H](CO)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000291434451B0>,49.769999999999996,289.16779359600065,0.8605899449393155,4,1,1.9309,79.95580000000005
Cc1cc(O)c2c3c1c1c(C)cc(O)c4c1c1c3c3c(c(O)cc(O)c3c2=O)c2c(O)cc(O)c(c12)c4=O,<rdkit.Chem.rdchem.Mol object at 0x0000029143445210>,155.52,504.0845174720003,0.12334985710311229,8,6,5.081040000000005,145.73080000000002
OCC1OC(Oc2c(oc3cc(O)cc(O)c3c2=O)-c2ccc(O)c(O)c2)C(O)C(O)C1O,<rdkit.Chem.rdchem.Mol object at 0x0000029143445270>,210.50999999999996,464.0954760800004,0.2288751447852227,12,8,-0.5389000000000002,108.97439999999999
CC(=O)O[C@H]1CC2(C)OC2CCC2(C)OC2CC2CC(=O)C(=C)C1C2(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000291434452D0>,68.43,376.2249741240009,0.39732752060484466,5,0,3.5947000000000022,100.10300000000007
O=c1[nH]cnc2nc[nH]c12,<rdkit.Chem.rdchem.Mol object at 0x0000029143445330>,74.43,136.038510748,0.5192368565638923,3,2,-0.35380000000000006,34.5094
CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc12,<rdkit.Chem.rdchem.Mol object at 0x0000029143445390>,81.39999999999999,423.1462026240007,0.6786134146458529,6,1,3.6560200000000025,115.78070000000004
COc1cc2c3n([C@H](C)c4ccccn4)c(=O)[nH]c3cnc2cc1-c1c(C)noc1C,<rdkit.Chem.rdchem.Mol object at 0x00000291434453F0>,98.83000000000001,415.1644395320006,0.47313551224422074,7,1,4.162540000000003,117.43270000000003
COc1cc2c3n([C@H](C)c4ccccn4)c(=O)[nH]c3cnc2cc1-c1c(C)noc1C,<rdkit.Chem.rdchem.Mol object at 0x0000029143445450>,98.83000000000001,415.1644395320006,0.47313551224422074,7,1,4.162540000000003,117.43270000000003
CCn1cc(-c2cccc(c2)C(F)(F)F)c2sc(cc2c1=O)C(=N)NC1CCS(=O)(=O)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000291434454B0>,92.02000000000001,497.10546822400056,0.41625299715783765,6,2,4.260870000000003,123.83720000000005
CCn1cc(-c2cccc(c2)C(F)(F)F)c2sc(cc2c1=O)C(=N)NC1CCS(=O)(=O)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000029143445510>,92.02000000000001,497.10546822400056,0.41625299715783765,6,2,4.260870000000003,123.83720000000005
CCN(CC)CCNC(=O)c1ccc(I)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000029143445570>,32.34,346.05421122800055,0.8024738828930189,2,1,2.3628,79.28020000000004
CCN(CC)CCNC(=O)c1ccccc1I,<rdkit.Chem.rdchem.Mol object at 0x00000291434455D0>,32.34,346.05421122800055,0.8024738828930189,2,1,2.3628,79.28020000000004
CCC(=O)N1CCOc2c(C1)cc(cc2OC[C@H]1CCCN(C)C1)-c1ccc(OC)c(OC)c1,<rdkit.Chem.rdchem.Mol object at 0x0000029143445630>,60.47000000000001,468.262422252001,0.6064211125696861,6,0,4.222400000000004,131.901
CNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(NCc3cccc(I)c3)ncnc12,<rdkit.Chem.rdchem.Mol object at 0x0000029143445690>,134.42000000000002,510.0512510880006,0.36302812776745697,9,4,0.40819999999999973,111.799
CCCCCN(C)CCC(O)(P(O)(O)=O)P(O)(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434456F0>,138.53,319.0949753360006,0.30575681014458816,8,5,0.4999999999999996,70.67700000000002
CCCCCN(C)CCC(O)(P(O)(O)=O)P(O)(O)=O,<rdkit.Chem.rdchem.Mol object at 0x0000029143445750>,138.53,319.0949753360006,0.30575681014458816,8,5,0.4999999999999996,70.67700000000002
CCCCCN(C)CCC(O)(P(O)(O)=O)P(O)(O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000291434457B0>,138.53,319.0949753360006,0.30575681014458816,8,5,0.4999999999999996,70.67700000000002
